title,release_date,price,item_id,developer,0
VectorMan™,2010,2.99,34280,SEGA,Action
Shadow Dancer™,2010,2.99,34282,SEGA,Action
Space Harrier™ II,2010,2.99,34279,SEGA,Action
Alpha Protocol™,2010,14.99,34010,Obsidian Entertainment,Action
Alien Breed: Impact,2010,9.99,22610,Team17 Software Ltd.,Action
Fallout 3 - Point Lookout,2010,4.99,22440,Bethesda Game Studios,RPG
Defense Grid: Resurgence Map Pack 1,2010,0.99,18508,Hidden Path Entertainment,Strategy
Fallout 3 - Mothership Zeta,2010,4.99,22430,Bethesda Game Studios,RPG
Fallout 3 - Broken Steel,2010,4.99,22410,Bethesda Game Studios,RPG
Fallout 3 - The Pitt,2010,4.99,22420,Bethesda Game Studios,RPG
Fallout 3 - Operation Anchorage,2010,4.99,22400,Bethesda Game Studios,RPG
SimCity™ 4 Deluxe Edition,2003,19.99,24780,"EA - Maxis,Aspyr (Mac)",Simulation
Disciples III - Renaissance Steam Special Edition,2010,14.99,33670,"Akella,.dat",Strategy
Tidalis,2010,4.99,40420,"Arcen Games, LLC",Casual
Razor2: Hidden Skies,2010,9.99,34920,Invent4 Entertainment,Action
The Settlers 7: Uncharted Land Map Pack,2010,3.99,48136,Blue Byte,Strategy
Dimensity,2008,9.99,46720,Dagger Games,RPG
Kane &amp; Lynch 2: Dog Days,2010,9.99,28000,IO Interactive,Action
The Guild II Renaissance,2010,9.99,39680,Rune Forge,Simulation
Hearts of Iron III DLC: German II Spritepack,2010,0.99,25962,Paradox Interactive,Strategy
Trainz Simulator DLC: Blue Comet,2010,19.99,24634,N3V Games,Simulation
Fantasy Wars,2010,4.99,63900,Ino-Co,Strategy
Mafia II,2011,29.99,50130,"2K Czech,Feral Interactive (Mac)",Action
Train Simulator: Network Southeast Class 47 Loco Add-On,2010,4.99,24075,Dovetail Games,Simulation
Puzzle Quest 2,2010,9.99,47540,Infinite Interactive,RPG
Burn Zombie Burn!,2010,9.99,50510,doublesix,Action
Madballs B*D*I Clan Skins,2010,1.99,25760,Playbrains,Indie
Madballs Scorched Evolution Skin Rollup,2010,1.99,25763,Playbrains,Indie
Madballs BDI Evolution Skin Rollup,2010,1.99,25762,Playbrains,Indie
Madballs Holiday Skin Rollup,2010,2.99,25764,Playbrains,Indie
Victoria I Complete,2010,9.99,42980,Paradox Development Studio,Strategy
Ship Simulator Extremes,2010,19.99,48800,VStep,Simulation
Worms Reloaded,2010,19.99,22600,Team17 Digital Ltd,Strategy
Making History II: The War of the World,2010,14.99,46770,Muzzy Lane Software,Indie
Arma 2: British Armed Forces,2010,8.99,65700,Bohemia Interactive,Action
Victoria II,2010,19.99,42960,Paradox Development Studio,Strategy
Madballs Scorched Clan Skins,2010,1.99,25761,Playbrains,Indie
Kane &amp; Lynch 2: The Doggie Bag,2010,5.99,28010,IO Interactive,Action
Kane &amp; Lynch 2: Multiplayer Masks Pack,2010,1.99,28012,IO Interactive,Action
Trainz: Classic Cabon City,2010,19.99,24640,N3V Games,Simulation
Kane &amp; Lynch 2: Alliance Weapon Pack,2010,2.99,28011,IO Interactive,Action
Cossacks: Back to War,2002,4.99,4850,GSC Game World,Strategy
Broken Sword: Director's Cut,2010,5.99,57640,Revolution Software Ltd,Adventure
Chime,2010,4.99,62100,Zoë Mode,Casual
Mafia II DLC: Jimmy's Vendetta,2010,9.99,50145,"2K Czech,Feral Interactive (Mac)",Action
Sniper: Ghost Warrior - Map Pack,2010,1.99,34841,City Interactive,Action
VVVVVV,2010,4.99,70300,Terry Cavanagh,Action
The Settlers 7: Conquest - The Empire Expansion DLC,2010,3.99,48137,Blue Byte,Strategy
Amnesia: The Dark Descent,2010,19.99,57300,Frictional Games,Action
Recettear: An Item Shop's Tale,2010,19.99,70400,EasyGameStation,RPG
Swarm Arena,2010,3.99,46600,Dedication Games,Action
Super Thunder Blade™,2010,2.99,34314,SEGA,Action
Galaxy Force II™,2010,2.99,34310,SEGA,Action
Hacker Evolution,2010,4.99,70100,exosyphen studios,Simulation
Hacker Evolution: Untold,2010,4.99,70110,exosyphen studios,Indie
Faerie Solitaire,2010,9.99,38600,Subsoap,Casual
Patrician IV - Steam Special Edition,2010,14.99,57620,Gaming Minds Studios,Strategy
Bonanza Bros.™,2010,2.99,34284,SEGA,Action
King's Bounty: Crossworlds,2010,14.99,63910,Katauri Interactive,RPG
Train Simulator: Green &amp; Gold HST DMU Add-On,2010,4.99,24082,Dovetail Games,Simulation
Sid Meier's Civilization® V,2010,29.99,8930,"Firaxis Games,Aspyr (Mac, Linux)",Strategy
Commander: Conquest of the Americas - Colonial Navy,2010,4.99,49310,Nitro Games,Strategy
Serious Sam Classic: The Second Encounter,2002,9.99,41060,Croteam,Action
Star Ruler,2010,9.99,70900,Blind Mind Studios,Indie
Blade Kitten,2010,2.99,9940,Krome Studios,Action
Alien Breed 2: Assault,2010,9.99,22650,Team17 Digital Ltd,Action
Darksiders™,2010,19.99,50620,Vigil Games,Action
X: Beyond the Frontier,1999,4.99,2840,Egosoft,Simulation
The Kings' Crusade,2010,9.99,42920,NeoCoreGames,Strategy
Guild Wars: Eye of the North®,2007,19.99,29700,ArenaNet®,Action
X: Tension,2000,4.99,2850,Egosoft,Simulation
Governor of Poker 2,2010,7.99,70200,I Sioux Game Productions B.V.,Adventure
Governor of Poker 2 - Premium Edition,2010,14.99,70210,I Sioux Game Productions B.V.,Adventure
Medal of Honor™,2010,19.99,47790,Electronic Arts,Action
Grotesque Tactics: Evil Heroes,2010,9.99,46450,"Headup Games,Silent Dreams",Indie
Lost Planet® 2,2010,19.99,45750,"CAPCOM CO., LTD.",Action
Doc Clock: The Toasted Sandwich of Time,2010,4.99,57800,Stickmen Studios,Adventure
Fallout: New Vegas,2010,9.99,22380,Obsidian Entertainment,Action
The Polynomial - Space of the music,2010,6.99,67000,Dmytry Lavrov,Action
Puzzle Bots,2010,4.99,80300,Ivy Games,Adventure
Nimbus,2010,9.99,50000,Noumenon Games,Indie
Civilization V - Babylon (Nebuchadnezzar II),2010,4.99,16868,"Firaxis Games,Aspyr (Mac, Linux)",Strategy
DeathSpank,2010,14.99,18040,Hothead Games,Action
Virtua Fighter™ 2,2010,2.99,71115,SEGA,Action
Columns™ III,2010,2.99,34317,SEGA,Casual
Sword of Vermilion™,2010,2.99,71114,SEGA,RPG
Golden Axe™ II,2010,2.99,71112,SEGA,Action
Sonic The Hedgehog,2010,4.99,71113,SEGA,Action
Ecco™: The Tides of Time,2010,2.99,34319,SEGA,Adventure
Bio-Hazard Battle™,2010,2.99,34316,SEGA,Action
Alien Storm,2010,2.99,34315,SEGA,Action
Shank,2010,9.99,6120,Klei Entertainment,Action
The Ball,2010,9.99,35460,Teotl Studios,Action
STAR WARS™: The Force Unleashed™ II,2010,19.99,32500,Aspyr Studios,Action
Flight Control HD,2010,4.99,62000,Firemint,Action
Patrician III,2010,4.99,33570,Ascaron Entertainment ltd.,RPG
BIT.TRIP BEAT,2010,9.99,63700,Gaijin Games,Action
Theatre of War 2 - Battle for Caen,2010,1.99,46362,1C Company,Simulation
Woody Two-Legs: Attack of the Zombie Pirates,2010,4.99,49320,Nitro Games,Casual
Clones,2010,4.99,72400,Tomkorp Computer Solutions Inc.,Adventure
Victoria II: Interwar Spritepack,2010,1.99,42964,Paradox Interactive,Strategy
Front Mission Evolved: Wanzer Pack 2,2010,3.99,43011,Double Helix Games,Action
Pound of Ground,2010,9.99,33980,Centauri Production,Action
Pat &amp; Mat,2009,6.99,65710,Centauri Production,Casual
Alternativa,2010,12.99,33990,Centauri Production,Adventure
Fish Fillets 2,2007,4.99,33950,Altar Games,Casual
Archon Classic,2010,9.99,65400,React Games,Strategy
Call of Duty®: Black Ops,2010,39.99,42700,Treyarch,Action
Rhythm Zone Tornado Visualizer DLC,2010,0.99,38923,Sonic Boom Games,Indie
Arcadia,2010,4.99,72500,Joshyy,Casual
Oddworld: Munch's Oddysee,2010,4.99,15740,Oddworld Inhabitants,Action
Rhythm Zone DJ Table Visualizer DLC,2010,1.99,38924,Sonic Boom Games,Indie
Oddworld: Stranger's Wrath HD,2010,9.99,15750,Oddworld Inhabitants,Action
Clickr,2010,4.99,45500,"Ntreev Soft Co., Ltd.",Casual
Back to the Future: The Game,2010,19.99,31290,Telltale Games,Adventure
Grand Theft Auto III,2002,9.99,12100,Rockstar Games,Action
Grand Theft Auto: San Andreas,2005,14.99,12120,Rockstar Games,Action
Lara Croft GoL: Raziel and Kain Character Pack,2011,3.49,35135,Crystal Dynamics Inc.,Action
Lara Croft GoL: Things that Go Boom - Challenge Pack 2,2011,3.49,35137,Crystal Dynamics Inc.,Action
Lara Croft GoL: Hazardous Reunion - Challenge Pack 3,2011,3.49,35138,Crystal Dynamics,Action
Lara Croft GoL: All the Trappings - Challenge Pack 1,2011,3.49,35136,Crystal Dynamics Inc.,Action
Grand Theft Auto: Vice City,2003,9.99,12110,Rockstar Games,Action
Zeit²,2011,9.99,33390,Brightside Games,Action
A.R.E.S.: Extinction Agenda,2011,4.99,92300,Extend Studio,Action
APOX,2011,14.99,80000,BlueGiant Interactive,Action
Dead Space™ 2,2011,19.99,47780,Visceral Games,Action
Drawn®: The Painted Tower,2011,9.99,51060,Big Fish Studios,Adventure
Kaptain Brawe: A Brawe New World,2011,4.99,65080,Cateia Games,Adventure
Monday Night Combat,2011,4.99,63200,Uber Entertainment,Action
Luxor: 5th Passage,2011,9.99,60340,MumboJumbo,Action
Alien Soldier,2011,2.99,71116,SEGA,Action
Shining in the Darkness,2011,2.99,71161,SEGA,RPG
Light Crusader,2011,2.99,71119,SEGA,RPG
Landstalker: The Treasures of King Nole,2011,2.99,71118,SEGA,RPG
Gunstar Heroes,2011,2.99,71117,SEGA,Action
ToeJam &amp; Earl,2011,4.99,71166,SEGA,Adventure
Streets of Rage 2,2011,2.99,71165,SEGA,Action
Sonic The Hedgehog 2,2011,4.99,71163,SEGA,Action
Streets of Rage,2011,2.99,71164,SEGA,Action
Shining Force II,2011,2.99,71160,SEGA,RPG
Shining Force,2011,2.99,71120,SEGA,RPG
The Sims™ 3,2009,19.99,47890,The Sims Studio,Simulation
Ship Simulator Extremes: Sigita Pack,2011,3.99,48802,VStep,Simulation
The Sims™ 3 Fast Lane Stuff,2010,19.99,47896,The Sims Studio,Simulation
The Sims™ 3 World Adventures,2009,19.99,47892,The Sims Studio,Simulation
The Sims™ 3 Late Night,2010,19.99,47894,The Sims Studio,Simulation
The Sims™ 3 Ambitions,2010,19.99,47893,The Sims Studio,Simulation
The Sims™ 3 High-End Loft Stuff,2010,19.99,47895,The Sims Studio,Simulation
Trino,2011,4.99,42000,Trinoteam,Casual
Mishap 2: An Intentional Haunting - Collector's Edition,2011,14.99,47570,Virtual Prophecy Entertainment,Casual
The Sims™ 3 Outdoor Living Stuff,2011,19.99,47897,The Sims Studio,Simulation
Who's That Flying?!,2011,5.99,57700,Mediatonic,Action
Myst: Masterpiece Edition,2011,5.99,63660,Cyan Worlds,Adventure
Guardians of Graxia: Elves &amp; Dwarves,2011,2.99,90504,Petroglyph,Strategy
Two Worlds II HD,2011,19.99,7520,Reality Pump Studios,RPG
King Arthur: The Druids,2011,3.99,24449,NeoCoreGames,RPG
Gratuitous Space Battles: Galactic Conquest,2011,6.99,41814,Positech Games,Strategy
The Kings' Crusade: New Allies,2011,3.99,42925,NeoCoreGames,Strategy
DUNGEONS - Steam Special Edition,2011,9.99,57650,Realmforge Studios,RPG
AI War: Light of the Spire,2011,4.99,40407,"Arcen Games, LLC",Indie
Drakensang: The River of Time,2011,19.99,33770,DTP,RPG
RISK™: Factions,2011,9.99,47800,Stainless Games,Strategy
Crazy Machines 2: Time Travel Add-On,2011,4.99,18408,Fakt Software,Casual
BIT.TRIP RUNNER,2011,9.99,63710,Gaijin Games,Action
Homefront,2011,19.99,55100,"Kaos Studios,Digital Extremes",Action
Fate of the World,2011,9.99,80200,Red Redemption,Casual
B.U.T.T.O.N. (Brutally Unfair Tactics Totally OK Now),2011,2.99,92400,Copenhagen Game Collective,Indie
"Warhammer 40,000: Dawn of War II - Retribution Ork Race Pack",2011,0.99,56435,"Relic Entertainment,Feral Interactive (Mac/Linux)",Strategy
"Warhammer 40,000: Dawn of War II - Retribution Imperial Guard Race Pack",2011,2.99,56433,"Relic Entertainment,Feral Interactive (Mac/Linux)",Strategy
"Warhammer 40,000: Dawn of War II - Retribution Eldar Race Pack",2011,0.99,56432,"Relic Entertainment,Feral interactive (Mac/Linux)",Strategy
"Warhammer 40,000: Dawn of War II - Retribution Chaos Space Marines Race Pack",2011,0.99,56431,"Relic Entertainment,Feral interactive (Mac/Linux)",Strategy
RIFT,2013,0,39120,Trion Worlds,Free to Play
"Warhammer 40,000: Dawn of War II: Retribution",2011,29.99,56437,"Relic Entertainment,Feral Interactive (Mac/Linux)",Strategy
Dinner Date,2011,3.99,94000,Stout Games,Indie
"Warhammer 40,000: Dawn of War II - Retribution Space Marines Race Pack",2011,2.99,56434,"Relic Entertainment,Feral Interactive (Mac/Linux)",Strategy
Shadow Harvest: Phantom Ops,2011,9.99,92700,Black Lion Studios,Action
Cities in Motion: Design Classics,2011,3.99,73012,Colossal Order Ltd.,Simulation
Ship Simulator Extremes: Ferry Pack,2011,3.99,48803,VStep,Simulation
"Warhammer 40,000: Dawn of War II: Retribution: Dark Angels Pack",2011,6.99,56536,"Relic Entertainment,Feral Interactive (Mac/Linux)",Strategy
STCC The Game 2 – Expansion Pack for RACE 07,2011,3.99,44620,SimBin,Racing
Anomaly: Warzone Earth,2011,9.99,91200,11 bit studios,Action
Armada 2526,2010,14.99,46790,Ntronium Games,Strategy
Darkest Hour: A Hearts of Iron Game,2011,9.99,73170,Martin Ivanov,Strategy
Dungeons: Into the Dark DLC Pack,2011,3.99,57655,Realmforge Studios,Strategy
Dino D-Day,2011,9.99,70000,800 North and Digital Ranch,Action
Patrician IV: Rise of a Dynasty,2011,9.99,57730,Gaming Minds Studios,Strategy
Portal 2,2011,19.99,620,Valve,Action
Magicka: Vietnam,2011,4.99,42918,Arrowhead Game Studios,Action
Sanctum,2011,9.99,91600,Coffee Stain Studios,Action
Majesty 2 Collection,2011,19.99,73020,1C:InoCo,Strategy
"Warhammer 40,000: Dawn of War II - Retribution - Mekboy Wargear DLC",2011,2.99,56482,"Relic Entertainment,Feral Interactive (Mac/Linux)",Strategy
Dawn of War II: Retribution – The Last Stand,2011,9.99,56438,"Relic Entertainment,Feral Interactive (Mac/Linux)",Strategy
"Warhammer 40,000: Dawn of War II - Retribution - Farseer Wargear DLC",2011,2.99,56481,"Relic Entertainment,Feral Interactive (Mac/Linux)",Strategy
Frozen Synapse,2011,24.99,98200,Mode 7,Indie
"Warhammer 40,000: Dawn of War II: Retribution - Captain Wargear DLC",2011,2.99,56480,"Relic Entertainment,Feral Interactive (Mac/Linux)",Strategy
Winter Voices Episode 4: Amethyst Rivers,2011,4.99,72905,inner seas,Adventure
Hunted: The Demon’s Forge™,2011,4.99,22450,inXile Entertainment,Action
Hamilton's Great Adventure,2011,9.99,42140,Fatshark,Adventure
The Sims™ 3 Generations,2011,19.99,47898,The Sims Studio,Simulation
Cities in Motion: Tokyo,2011,5.99,73181,Colossal Order Ltd.,Simulation
Magicka: Nippon,2011,0.99,73031,Arrowhead Game Studios,Action
Ghostbusters: Sanctum of Slime Challenge Pack DLC,2011,1.99,9992,Behaviour,Action
Still Life 2,2009,7.99,46490,Microids,Adventure
Still Life,2005,7.99,46480,Microids,Adventure
Call of Duty®: Black Ops Escalation Content Pack,2011,14.99,42718,Treyarch,Action
Dungeon Siege III,2011,14.99,39160,Obsidian Entertainment,Action
Duke Nukem Forever,2011,19.99,57900,Gearbox Software,Action
A.V.A. Alliance of Valiant Arms™,2011,0,102700,Red Duck Inc.,Action
Champions Online,2009,0,9880,Cryptic Studios,Free to Play
Spiral Knights,2011,0,99900,Grey Havens,Action
Spectromancer - Truth &amp; Beauty,2011,9.99,22520,"Apus Software,Three Donkeys LLC",Strategy
Cities in Motion: Design Now,2011,3.99,73014,Colossal Order Ltd.,Simulation
Two Worlds II Castle Defense,2011,9.99,7530,Reality Pump Studios,Strategy
Magic: The Gathering - Duels of the Planeswalkers 2012,2011,19.99,49470,Stainless Games Ltd,Strategy
Ancients of Ooga,2011,9.99,91810,Bacon Wrapped Games,Indie
Beat Hazard Ultra,2011,4.99,49604,Cold Beam Games,Action
Frozen Synapse: Soundtrack,2011,5.99,98210,Mode 7,Strategy
Solar 2,2011,9.99,97000,Murudai,Indie
Ironclads: Schleswig War 1864,2011,9.99,46760,Totem Games,Strategy
Ironclads: Anglo Russian War 1866,2011,9.99,46830,Totem games,Strategy
Magicka: Final Frontier,2011,2.99,73035,Arrowhead Game Studios,Action
Ironclads: Chincha Islands War 1866,2011,9.99,46840,Totem Games,Strategy
F.E.A.R. 3,2011,19.99,21100,Day 1 Studios,Action
Magicka: Frozen Lake,2011,1.99,73037,Arrowhead Game Studios,Action
Magicka: The Watchtower,2011,1.99,73036,Arrowhead Game Studios,Action
Trainz Simulator DLC: The Duchess,2011,19.99,24635,N3V Games,Simulation
Magicka: Party Robes,2011,1.99,901679,Arrowhead Game Studios,Action
Europa Universalis III: Western - AD 1400 Spritepack,2011,1.99,25810,Paradox Interactive,Strategy
Dungeons and Dragons: Daggerdale,2011,14.99,99100,Bedlam Games,Action
RETRO – Expansion Pack for RACE 07,2011,3.99,44660,SimBin,Racing
Farming Simulator 2011 Equipment Pack 2,2011,6.99,90209,Giants Software,Simulation
Europa Universalis III: Eastern - AD 1400 Spritepack,2011,1.99,25809,Paradox Interactive,Strategy
Hearts of Iron III: For the Motherland,2011,4.99,42903,Paradox Development Studio,Strategy
Worms Reloaded: Puzzle Pack,2011,4.99,22631,Team17 Digital Ltd,Strategy
Worms Reloaded: Retro Pack,2011,4.99,22634,Team17 Digital Ltd,Strategy
Worms Reloaded: Time Attack Pack,2011,4.99,22633,Team17 Digital Ltd,Strategy
Dungeons: Map Pack DLC,2011,2.99,57656,Realmforge Studios,Strategy
Worms Reloaded: Forts Pack,2011,4.99,22632,Team17 Digital Ltd,Strategy
Puzzle Agent 2,2011,9.99,94590,Telltale Games,Adventure
Killing Floor: Steampunk Character Pack,2011,7.99,35425,Tripwire Interactive,Action
Pride of Nations: Spanish-American War 1898,2011,3.99,73192,Ageod,Strategy
Tobe's Vertical Adventure,2011,0.99,105700,Secret Base,Action
Fallout New Vegas: Old World Blues,2011,4.99,72750,Obsidian Entertainment,Action
"Warhammer 40,000: Dawn of War II: Retribution - Ulthwe Wargear DLC",2011,6.99,56538,"Relic Entertainment,Feral Interactive (Mac/Linux)",Strategy
Lucid,2011,4.99,61100,YeaBoing,Indie
Train Simulator: BR Class 421 '4CIG' Loco,2011,8.99,65228,Dovetail Games,Simulation
Homefront: Express 870 Shotgun,2011,0.99,55205,"Kaos Studios,Digital Extremes",Action
Runespell: Overture,2011,9.99,102200,Mystic Box,Adventure
Men of War: Assault Squad - Skirmish Pack,2011,1.99,64013,Digitalmindsoft,Strategy
Aaaaa! - Brutal Concussion,2011,1.99,15522,"Dejobaan Games, LLC",Action
Delve Deeper: Treasures and Tunnels,2011,0.99,63802,Lunar Giant,Adventure
A.R.E.S.: Berzerker Suit,2011,0.99,92302,Extend Studio,Action
Cities in Motion: Metro Stations,2011,2.99,73183,Colossal Order Ltd.,Simulation
Nancy Drew®: Secrets Can Kill REMASTERED,2010,6.99,42210,HeR Interactive,Adventure
ARMA: Cold War Assault,2011,4.99,65790,Bohemia Interactive,Action
SpaceChem: 63 Corvi,2011,1.99,92803,Zachtronics,Casual
Tropico 4,2011,14.99,57690,Haemimont Games,Simulation
Nancy Drew®: The Captive Curse,2011,6.99,42220,HeR Interactive,Adventure
Nancy Drew®: Trail of the Twister,2010,6.99,42230,HeR Interactive,Adventure
The Clockwork Man,2011,6.99,111000,Total Eclipse,Indie
Pride of Nations: American Civil War 1862,2011,3.99,73193,Ageod,Strategy
EDGE,2011,6.99,38740,Two Tribes,Action
Civilization V - Civ and Scenario Pack: Korea,2011,4.99,99612,"Firaxis Games,Aspyr (Mac, Linux)",Strategy
Civilization V - Scenario Pack: Wonders of the Ancient World,2011,4.99,99614,"Firaxis Games,Aspyr (Mac, Linux)",Strategy
Sanctum: Official Soundtrack,2011,9.99,91604,Coffee Stain Studios,Indie
Hacker Evolution Duality,2011,4.99,70120,exosyphen studios,Indie
Space Pirates and Zombies,2011,9.99,107200,MinMax Games Ltd.,Action
Section 8: Prejudice Frontier Colonies Map Pack,2011,3.99,97108,TimeGate Studios,Action
Section 8: Prejudice Blitz Pack,2011,2.99,97106,TimeGate Studios,Action
Section 8: Prejudice Overdrive Map Pack,2011,3.99,97107,TimeGate Studios,Action
"Warhammer 40,000: Dawn of War II - Ultramarines Pack",2011,6.99,56487,"Relic Entertainment,Feral Interactive (Mac/Linux)",Strategy
Fallout New Vegas®: Lonesome Road™,2011,4.99,72760,Obsidian Entertainment,Action
Puzzle Pirates,2011,0,99910,Three Rings,Adventure
The Baconing,2011,14.99,18070,Hothead Games,Action
"Warhammer 40,000: Space Marine",2011,29.99,55150,Relic,Action
Men of War: Vietnam,2011,7.99,63940,1C Company,Strategy
Hard Reset Extended Edition,2012,14.99,98400,Flying Wild Hog,Action
Pride of Nations: The Franco-Prussian War 1870,2011,3.99,73194,Ageod,Strategy
